file,sweep,rpm,temperature_c,kappa,viscosity_40c_cst,viscosity_100c_cst
scope_20260424_115654,sweep_1275,618.5,47.0,0.4776,22.0,4.1
scope_20260424_115654,sweep_1276,622.1,47.0,0.4799,22.0,4.1
scope_20260424_115654,sweep_1277,626.5,47.0,0.4827,22.0,4.1
scope_20260424_115654,sweep_1278,925.0,47.0,0.667,22.0,4.1
scope_20260424_115654,sweep_1279,630.4,47.0,0.4852,22.0,4.1
scope_20260424_115654,sweep_128,944.1,40.0,0.8879,22.0,4.1
scope_20260424_115654,sweep_1280,634.2,47.0,0.4876,22.0,4.1
scope_20260424_115654,sweep_1281,636.1,47.0,0.4889,22.0,4.1
scope_20260424_115654,sweep_1282,453.1,46.0,0.3827,22.0,4.1
scope_20260424_115654,sweep_1283,462.9,46.0,0.3896,22.0,4.1
scope_20260424_115654,sweep_1284,472.4,46.0,0.3962,22.0,4.1
scope_20260424_115654,sweep_1285,480.4,46.0,0.4018,22.0,4.1
scope_20260424_115654,sweep_1286,487.2,46.0,0.4065,22.0,4.1
scope_20260424_115654,sweep_1287,491.8,46.0,0.4097,22.0,4.1
scope_20260424_115654,sweep_1288,496.9,46.0,0.4132,22.0,4.1
scope_20260424_115654,sweep_1289,502.6,46.0,0.4171,22.0,4.1
scope_20260424_115654,sweep_129,934.3,40.0,0.8802,22.0,4.1
scope_20260424_115654,sweep_1290,509.1,46.0,0.4216,22.0,4.1
scope_20260424_115654,sweep_1291,513.3,46.0,0.4245,22.0,4.1
scope_20260424_115654,sweep_1292,365.5,45.0,0.3324,22.0,4.1
scope_20260424_115654,sweep_1293,365.6,45.0,0.3324,22.0,4.1
scope_20260424_115654,sweep_1294,365.1,45.0,0.3321,22.0,4.1
scope_20260424_115654,sweep_1295,365.9,45.0,0.3327,22.0,4.1
scope_20260424_115654,sweep_1296,365.8,45.0,0.3326,22.0,4.1
scope_20260424_115654,sweep_1297,368.1,45.0,0.3344,22.0,4.1
scope_20260424_115654,sweep_1298,377.5,45.0,0.3414,22.0,4.1
scope_20260424_115654,sweep_1299,384.8,45.0,0.3469,22.0,4.1
scope_20260424_115654,sweep_130,927.2,40.0,0.8747,22.0,4.1
scope_20260424_115654,sweep_1300,392.0,45.0,0.3523,22.0,4.1
scope_20260424_115654,sweep_1301,396.0,45.0,0.3553,22.0,4.1
scope_20260424_115654,sweep_1302,400.6,45.0,0.3587,22.0,4.1
scope_20260424_115654,sweep_1303,364.1,45.0,0.3313,22.0,4.1
scope_20260424_115654,sweep_1304,364.3,45.0,0.3314,22.0,4.1
scope_20260424_115654,sweep_1305,365.3,45.0,0.3323,22.0,4.1
scope_20260424_115654,sweep_1306,364.9,45.0,0.3319,22.0,4.1
scope_20260424_115654,sweep_1307,365.8,45.0,0.3326,22.0,4.1
scope_20260424_115654,sweep_1308,366.0,45.0,0.3327,22.0,4.1
scope_20260424_115654,sweep_1309,365.7,45.0,0.3326,22.0,4.1
scope_20260424_115654,sweep_131,921.7,40.0,0.8704,22.0,4.1
scope_20260424_115654,sweep_1310,365.6,46.0,0.3202,22.0,4.1
scope_20260424_115654,sweep_1311,366.2,46.0,0.3207,22.0,4.1
scope_20260424_115654,sweep_1312,366.2,46.0,0.3207,22.0,4.1
scope_20260424_115654,sweep_1313,365.1,47.0,0.3084,22.0,4.1
scope_20260424_115654,sweep_1314,365.3,47.0,0.3085,22.0,4.1
scope_20260424_115654,sweep_1315,364.5,48.0,0.2969,22.0,4.1
scope_20260424_115654,sweep_1316,364.5,48.0,0.2969,22.0,4.1
scope_20260424_115654,sweep_1317,363.8,49.0,0.286,22.0,4.1
scope_20260424_115654,sweep_1318,365.1,49.0,0.2869,22.0,4.1
scope_20260424_115654,sweep_1319,365.3,49.0,0.287,22.0,4.1
scope_20260424_115654,sweep_132,914.9,40.0,0.8651,22.0,4.1
scope_20260424_115654,sweep_1320,364.3,49.0,0.2863,22.0,4.1
scope_20260424_115654,sweep_1321,365.5,50.0,0.2772,22.0,4.1
scope_20260424_115654,sweep_1322,365.5,50.0,0.2772,22.0,4.1
scope_20260424_115654,sweep_1323,364.9,50.0,0.2768,22.0,4.1
scope_20260424_115654,sweep_1324,365.5,51.0,0.2677,22.0,4.1
scope_20260424_115654,sweep_1325,365.8,51.0,0.2678,22.0,4.1
scope_20260424_115654,sweep_1326,364.9,51.0,0.2673,22.0,4.1
scope_20260424_115654,sweep_1327,365.3,51.0,0.2676,22.0,4.1
scope_20260424_115654,sweep_1328,364.9,51.0,0.2673,22.0,4.1
scope_20260424_115654,sweep_1329,365.3,51.0,0.2676,22.0,4.1
scope_20260424_115654,sweep_133,1093.3,40.0,0.9965,22.0,4.1
scope_20260424_115654,sweep_1330,365.1,51.0,0.2674,22.0,4.1
scope_20260424_115654,sweep_1331,365.8,51.0,0.2678,22.0,4.1
scope_20260424_115654,sweep_1332,365.1,51.0,0.2674,22.0,4.1
scope_20260424_115654,sweep_1333,366.2,51.0,0.2681,22.0,4.1
scope_20260424_115654,sweep_1334,365.5,51.0,0.2677,22.0,4.1
scope_20260424_115654,sweep_1335,365.3,51.0,0.2676,22.0,4.1
scope_20260424_115654,sweep_1336,365.8,51.0,0.2678,22.0,4.1
scope_20260424_115654,sweep_1337,365.8,51.0,0.2678,22.0,4.1
scope_20260424_115654,sweep_1338,365.6,51.0,0.2677,22.0,4.1
scope_20260424_115654,sweep_1339,365.5,51.0,0.2677,22.0,4.1
scope_20260424_115654,sweep_134,1083.9,40.0,0.9922,22.0,4.1
scope_20260424_115654,sweep_1340,365.3,51.0,0.2676,22.0,4.1
scope_20260424_115654,sweep_1341,366.4,51.0,0.2682,22.0,4.1
scope_20260424_115654,sweep_1342,365.8,51.0,0.2678,22.0,4.1
scope_20260424_115654,sweep_1343,366.2,51.0,0.2681,22.0,4.1
scope_20260424_115654,sweep_1344,227.3,51.0,0.1805,22.0,4.1
scope_20260424_115654,sweep_1345,227.3,50.0,0.1869,22.0,4.1
scope_20260424_115654,sweep_1346,227.3,50.0,0.1869,22.0,4.1
scope_20260424_115654,sweep_1347,227.3,50.0,0.1869,22.0,4.1
scope_20260424_115654,sweep_1348,227.3,50.0,0.1869,22.0,4.1
scope_20260424_115654,sweep_1349,227.3,50.0,0.1869,22.0,4.1
scope_20260424_115654,sweep_135,1072.7,40.0,0.987,22.0,4.1
scope_20260424_115654,sweep_1350,227.3,50.0,0.1869,22.0,4.1
scope_20260424_115654,sweep_1351,227.3,50.0,0.1869,22.0,4.1
scope_20260424_115654,sweep_1352,227.3,50.0,0.1869,22.0,4.1
scope_20260424_115654,sweep_1353,227.3,50.0,0.1869,22.0,4.1
scope_20260424_115654,sweep_1354,227.3,50.0,0.1869,22.0,4.1
scope_20260424_115654,sweep_1355,227.3,50.0,0.1869,22.0,4.1
scope_20260424_115654,sweep_1356,227.3,50.0,0.1869,22.0,4.1
scope_20260424_115654,sweep_1357,227.3,50.0,0.1869,22.0,4.1
scope_20260424_115654,sweep_1358,227.3,50.0,0.1869,22.0,4.1
scope_20260424_115654,sweep_1359,227.3,50.0,0.1869,22.0,4.1
scope_20260424_115654,sweep_136,1063.5,40.0,0.9828,22.0,4.1
scope_20260424_115654,sweep_1360,227.3,50.0,0.1869,22.0,4.1
scope_20260424_115654,sweep_1361,227.3,50.0,0.1869,22.0,4.1
scope_20260424_115654,sweep_1362,227.3,50.0,0.1869,22.0,4.1
scope_20260424_115654,sweep_1363,227.3,50.0,0.1869,22.0,4.1
scope_20260424_115654,sweep_1364,227.3,50.0,0.1869,22.0,4.1
scope_20260424_115654,sweep_1365,227.3,51.0,0.1805,22.0,4.1
scope_20260424_115654,sweep_1366,227.3,51.0,0.1805,22.0,4.1
scope_20260424_115654,sweep_1367,227.3,51.0,0.1805,22.0,4.1
scope_20260424_115654,sweep_1368,227.3,52.0,0.1744,22.0,4.1
scope_20260424_115654,sweep_1369,227.3,52.0,0.1744,22.0,4.1
scope_20260424_115654,sweep_137,1050.9,40.0,0.977,22.0,4.1
scope_20260424_115654,sweep_1370,227.3,53.0,0.1686,22.0,4.1
scope_20260424_115654,sweep_1371,227.3,53.0,0.1686,22.0,4.1
scope_20260424_115654,sweep_1372,227.3,53.0,0.1686,22.0,4.1
scope_20260424_115654,sweep_1373,227.3,54.0,0.163,22.0,4.1
scope_20260424_115654,sweep_1374,227.3,54.0,0.163,22.0,4.1
scope_20260424_115654,sweep_1375,227.3,54.0,0.163,22.0,4.1
scope_20260424_115654,sweep_1376,227.3,55.0,0.1577,22.0,4.1
scope_20260424_115654,sweep_1377,227.3,55.0,0.1577,22.0,4.1
scope_20260424_115654,sweep_1378,227.3,55.0,0.1577,22.0,4.1
scope_20260424_115654,sweep_1379,227.3,55.0,0.1577,22.0,4.1
scope_20260424_115654,sweep_138,1042.1,40.0,0.9729,22.0,4.1
scope_20260424_115654,sweep_1380,227.3,55.0,0.1577,22.0,4.1
scope_20260424_115654,sweep_1381,227.3,56.0,0.1527,22.0,4.1
scope_20260424_115654,sweep_1382,227.3,56.0,0.1527,22.0,4.1
scope_20260424_115654,sweep_1383,227.3,56.0,0.1527,22.0,4.1
scope_20260424_115654,sweep_1384,227.3,56.0,0.1527,22.0,4.1
scope_20260424_115654,sweep_1385,227.3,56.0,0.1527,22.0,4.1
scope_20260424_115654,sweep_1386,227.3,56.0,0.1527,22.0,4.1
scope_20260424_115654,sweep_1387,227.3,56.0,0.1527,22.0,4.1
scope_20260424_115654,sweep_1388,227.3,56.0,0.1527,22.0,4.1
scope_20260424_115654,sweep_1389,227.3,56.0,0.1527,22.0,4.1
scope_20260424_115654,sweep_139,1035.1,40.0,0.9696,22.0,4.1
scope_20260424_115654,sweep_1390,227.3,56.0,0.1527,22.0,4.1
scope_20260424_115654,sweep_1391,227.3,56.0,0.1527,22.0,4.1
scope_20260424_115654,sweep_1392,227.3,56.0,0.1527,22.0,4.1
scope_20260424_115654,sweep_1393,227.3,56.0,0.1527,22.0,4.1
scope_20260424_115654,sweep_1394,227.3,56.0,0.1527,22.0,4.1
scope_20260424_115654,sweep_1395,227.3,56.0,0.1527,22.0,4.1
scope_20260424_115654,sweep_1396,227.3,56.0,0.1527,22.0,4.1
scope_20260424_115654,sweep_1397,363.2,55.0,0.2327,22.0,4.1
scope_20260424_115654,sweep_1398,363.2,55.0,0.2327,22.0,4.1
scope_20260424_115654,sweep_1399,363.6,55.0,0.2329,22.0,4.1
scope_20260424_115654,sweep_140,1025.0,41.0,0.9269,22.0,4.1
scope_20260424_115654,sweep_1400,363.8,55.0,0.233,22.0,4.1
scope_20260424_115654,sweep_1401,363.6,55.0,0.2329,22.0,4.1
scope_20260424_115654,sweep_1402,363.4,55.0,0.2328,22.0,4.1
scope_20260424_115654,sweep_1403,363.6,55.0,0.2329,22.0,4.1
scope_20260424_115654,sweep_1404,364.2,54.0,0.2411,22.0,4.1
scope_20260424_115654,sweep_1405,365.1,54.0,0.2416,22.0,4.1
scope_20260424_115654,sweep_1406,364.9,54.0,0.2414,22.0,4.1
scope_20260424_115654,sweep_1407,364.9,54.0,0.2414,22.0,4.1
scope_20260424_115654,sweep_1408,363.8,54.0,0.2409,22.0,4.1
scope_20260424_115654,sweep_1409,363.8,54.0,0.2409,22.0,4.1
scope_20260424_115654,sweep_141,1016.6,41.0,0.9231,22.0,4.1
scope_20260424_115654,sweep_1410,364.1,54.0,0.241,22.0,4.1
scope_20260424_115654,sweep_1411,364.9,53.0,0.2497,22.0,4.1
scope_20260424_115654,sweep_1412,364.5,53.0,0.2494,22.0,4.1
scope_20260424_115654,sweep_1413,363.6,53.0,0.2489,22.0,4.1
scope_20260424_115654,sweep_1414,363.8,53.0,0.2491,22.0,4.1
scope_20260424_115654,sweep_1415,364.7,53.0,0.2495,22.0,4.1
scope_20260424_115654,sweep_1416,364.5,53.0,0.2494,22.0,4.1
scope_20260424_115654,sweep_1417,364.3,52.0,0.2579,22.0,4.1
scope_20260424_115654,sweep_1418,365.1,52.0,0.2584,22.0,4.1
scope_20260424_115654,sweep_1419,364.9,52.0,0.2583,22.0,4.1
scope_20260424_115654,sweep_142,1011.7,41.0,0.9209,22.0,4.1
scope_20260424_115654,sweep_1420,365.5,52.0,0.2587,22.0,4.1
scope_20260424_115654,sweep_1421,365.8,52.0,0.2588,22.0,4.1
scope_20260424_115654,sweep_1422,365.8,52.0,0.2588,22.0,4.1
scope_20260424_115654,sweep_1423,364.2,52.0,0.2579,22.0,4.1
scope_20260424_115654,sweep_1424,364.2,51.0,0.2669,22.0,4.1
scope_20260424_115654,sweep_1425,364.2,51.0,0.2669,22.0,4.1
scope_20260424_115654,sweep_1426,364.7,51.0,0.2672,22.0,4.1
scope_20260424_115654,sweep_1427,364.3,51.0,0.2669,22.0,4.1
scope_20260424_115654,sweep_1428,364.9,51.0,0.2673,22.0,4.1
scope_20260424_115654,sweep_1429,364.2,51.0,0.2669,22.0,4.1
scope_20260424_115654,sweep_143,1217.6,41.0,1.0103,22.0,4.1
scope_20260424_115654,sweep_1430,364.7,51.0,0.2672,22.0,4.1
scope_20260424_115654,sweep_1431,365.5,51.0,0.2677,22.0,4.1
scope_20260424_115654,sweep_1432,364.9,50.0,0.2768,22.0,4.1
scope_20260424_115654,sweep_1433,365.3,50.0,0.277,22.0,4.1
scope_20260424_115654,sweep_1434,364.5,50.0,0.2765,22.0,4.1
scope_20260424_115654,sweep_1435,365.1,50.0,0.2769,22.0,4.1
scope_20260424_115654,sweep_1436,365.1,50.0,0.2769,22.0,4.1
scope_20260424_115654,sweep_1437,364.9,50.0,0.2768,22.0,4.1
scope_20260424_115654,sweep_1438,364.7,50.0,0.2767,22.0,4.1
scope_20260424_115654,sweep_1439,364.7,50.0,0.2767,22.0,4.1
scope_20260424_115654,sweep_144,1182.9,42.0,0.9572,22.0,4.1
scope_20260424_115654,sweep_1440,364.9,49.0,0.2867,22.0,4.1
scope_20260424_115654,sweep_1441,365.8,49.0,0.2873,22.0,4.1
scope_20260424_115654,sweep_1442,365.1,49.0,0.2869,22.0,4.1
scope_20260424_115654,sweep_1443,365.1,49.0,0.2869,22.0,4.1
scope_20260424_115654,sweep_1444,364.1,49.0,0.2862,22.0,4.1
scope_20260424_115654,sweep_1445,363.4,50.0,0.2759,22.0,4.1
scope_20260424_115654,sweep_1446,363.8,50.0,0.2761,22.0,4.1
scope_20260424_115654,sweep_1447,363.8,50.0,0.2761,22.0,4.1
scope_20260424_115654,sweep_1448,364.2,50.0,0.2764,22.0,4.1
scope_20260424_115654,sweep_1449,507.9,50.0,0.3642,22.0,4.1
scope_20260424_115654,sweep_145,1173.8,42.0,0.9535,22.0,4.1
scope_20260424_115654,sweep_1450,512.5,51.0,0.3544,22.0,4.1
scope_20260424_115654,sweep_1451,518.0,51.0,0.3576,22.0,4.1
scope_20260424_115654,sweep_1452,522.8,52.0,0.3481,22.0,4.1
scope_20260424_115654,sweep_1453,527.7,52.0,0.3508,22.0,4.1
scope_20260424_115654,sweep_1454,532.6,52.0,0.3535,22.0,4.1
scope_20260424_115654,sweep_1455,535.4,53.0,0.3432,22.0,4.1
scope_20260424_115654,sweep_1456,540.1,53.0,0.3457,22.0,4.1
scope_20260424_115654,sweep_1457,542.9,53.0,0.3472,22.0,4.1
scope_20260424_115654,sweep_1458,546.7,54.0,0.3377,22.0,4.1
scope_20260424_115654,sweep_1459,734.6,54.0,0.4315,22.0,4.1
scope_20260424_115654,sweep_146,1160.8,42.0,0.9482,22.0,4.1
scope_20260424_115654,sweep_1460,736.3,54.0,0.4324,22.0,4.1
scope_20260424_115654,sweep_1461,735.4,55.0,0.4179,22.0,4.1
scope_20260424_115654,sweep_1462,732.8,55.0,0.4167,22.0,4.1
scope_20260424_115654,sweep_1463,732.8,55.0,0.4167,22.0,4.1
scope_20260424_115654,sweep_1464,730.3,55.0,0.4155,22.0,4.1
scope_20260424_115654,sweep_1465,730.2,55.0,0.4155,22.0,4.1
scope_20260424_115654,sweep_1466,728.5,55.0,0.4146,22.0,4.1
scope_20260424_115654,sweep_1467,726.0,56.0,0.4002,22.0,4.1
scope_20260424_115654,sweep_1468,724.3,56.0,0.3994,22.0,4.1
scope_20260424_115654,sweep_1469,722.6,56.0,0.3987,22.0,4.1
scope_20260424_115654,sweep_147,1152.1,43.0,0.9085,22.0,4.1
scope_20260424_115654,sweep_1470,907.0,56.0,0.4814,22.0,4.1
scope_20260424_115654,sweep_1471,903.0,56.0,0.4797,22.0,4.1
scope_20260424_115654,sweep_1472,896.5,56.0,0.4768,22.0,4.1
scope_20260424_115654,sweep_1473,892.7,56.0,0.4751,22.0,4.1
scope_20260424_115654,sweep_1474,888.8,55.0,0.4891,22.0,4.1
scope_20260424_115654,sweep_1475,885.0,55.0,0.4873,22.0,4.1
scope_20260424_115654,sweep_1476,881.3,55.0,0.4856,22.0,4.1
scope_20260424_115654,sweep_1477,877.5,55.0,0.4839,22.0,4.1
scope_20260424_115654,sweep_1478,872.6,55.0,0.4817,22.0,4.1
scope_20260424_115654,sweep_1479,867.7,55.0,0.4794,22.0,4.1
scope_20260424_115654,sweep_148,1143.7,43.0,0.9052,22.0,4.1
scope_20260424_115654,sweep_1480,864.1,55.0,0.4778,22.0,4.1
scope_20260424_115654,sweep_1481,1047.3,55.0,0.5648,22.0,4.1
scope_20260424_115654,sweep_1482,1038.5,55.0,0.5625,22.0,4.1
scope_20260424_115654,sweep_1483,1028.3,54.0,0.5785,22.0,4.1
scope_20260424_115654,sweep_1484,1021.6,54.0,0.5766,22.0,4.1
scope_20260424_115654,sweep_1485,1015.0,54.0,0.5747,22.0,4.1
scope_20260424_115654,sweep_1486,1011.5,54.0,0.5737,22.0,4.1
scope_20260424_115654,sweep_1487,1003.5,54.0,0.5714,22.0,4.1
scope_20260424_115654,sweep_1488,997.1,54.0,0.5561,22.0,4.1
scope_20260424_115654,sweep_1489,993.9,54.0,0.5546,22.0,4.1
scope_20260424_115654,sweep_149,1143.6,43.0,0.9052,22.0,4.1
scope_20260424_115654,sweep_1490,987.6,53.0,0.5705,22.0,4.1
scope_20260424_115654,sweep_1491,1196.4,53.0,0.6452,22.0,4.1
scope_20260424_115654,sweep_1492,1162.8,53.0,0.6361,22.0,4.1
scope_20260424_115654,sweep_1493,1152.1,53.0,0.6331,22.0,4.1
scope_20260424_115654,sweep_1494,1143.7,53.0,0.6308,22.0,4.1
scope_20260424_115654,sweep_1495,1143.6,53.0,0.6308,22.0,4.1
scope_20260424_115654,sweep_1496,1143.8,53.0,0.6308,22.0,4.1
scope_20260424_115654,sweep_1497,1143.7,52.0,0.6526,22.0,4.1
scope_20260424_115654,sweep_1498,1143.7,52.0,0.6526,22.0,4.1
scope_20260424_115654,sweep_1499,1145.7,52.0,0.6532,22.0,4.1
scope_20260424_115654,sweep_150,1145.7,43.0,0.906,22.0,4.1
scope_20260424_115654,sweep_1500,1143.6,52.0,0.6526,22.0,4.1
scope_20260424_115654,sweep_1501,1143.7,52.0,0.6526,22.0,4.1
scope_20260424_115654,sweep_1502,1329.4,52.0,0.7036,22.0,4.1
scope_20260424_115654,sweep_1503,1332.2,52.0,0.7043,22.0,4.1
scope_20260424_115654,sweep_1504,1332.2,51.0,0.7289,22.0,4.1
scope_20260424_115654,sweep_1505,1332.3,51.0,0.729,22.0,4.1
scope_20260424_115654,sweep_1506,1332.2,51.0,0.7289,22.0,4.1
scope_20260424_115654,sweep_1507,1329.4,51.0,0.7282,22.0,4.1
scope_20260424_115654,sweep_1508,1332.3,51.0,0.729,22.0,4.1
scope_20260424_115654,sweep_1509,1332.2,51.0,0.7289,22.0,4.1
scope_20260424_115654,sweep_151,1143.7,44.0,0.8711,22.0,4.1
scope_20260424_115654,sweep_1510,1335.0,51.0,0.7297,22.0,4.1
scope_20260424_115654,sweep_1511,1332.3,50.0,0.7548,22.0,4.1
scope_20260424_115654,sweep_1512,1543.9,50.0,0.8126,22.0,4.1
scope_20260424_115654,sweep_1513,1521.1,50.0,0.8066,22.0,4.1
scope_20260424_115654,sweep_1514,1521.2,50.0,0.8066,22.0,4.1
scope_20260424_115654,sweep_1515,1521.2,50.0,0.8066,22.0,4.1
scope_20260424_115654,sweep_1516,1521.1,50.0,0.8065,22.0,4.1
scope_20260424_115654,sweep_1517,1521.1,50.0,0.8066,22.0,4.1
scope_20260424_115654,sweep_1518,1521.1,49.0,0.8356,22.0,4.1
scope_20260424_115654,sweep_1519,1521.3,49.0,0.8356,22.0,4.1
scope_20260424_115654,sweep_152,1143.8,44.0,0.8711,22.0,4.1
scope_20260424_115654,sweep_1520,1521.2,49.0,0.8356,22.0,4.1
scope_20260424_115654,sweep_1521,1521.2,49.0,0.8356,22.0,4.1
scope_20260424_115654,sweep_1522,1521.3,49.0,0.8356,22.0,4.1
scope_20260424_115654,sweep_1523,1709.3,49.0,0.8857,22.0,4.1
scope_20260424_115654,sweep_1524,1709.5,49.0,0.8858,22.0,4.1
scope_20260424_115654,sweep_1525,1709.3,50.0,0.855,22.0,4.1
scope_20260424_115654,sweep_1526,1709.3,50.0,0.855,22.0,4.1
scope_20260424_115654,sweep_1527,1709.3,50.0,0.855,22.0,4.1
scope_20260424_115654,sweep_1528,1709.4,50.0,0.855,22.0,4.1
scope_20260424_115654,sweep_1529,1709.4,51.0,0.8257,22.0,4.1
scope_20260424_115654,sweep_153,1145.7,44.0,0.8718,22.0,4.1
scope_20260424_115654,sweep_1530,1709.4,51.0,0.8257,22.0,4.1
scope_20260424_115654,sweep_1531,1709.3,51.0,0.8257,22.0,4.1
scope_20260424_115654,sweep_1532,1709.3,52.0,0.7978,22.0,4.1
scope_20260424_115654,sweep_1533,1709.5,52.0,0.7978,22.0,4.1
scope_20260424_115654,sweep_1534,1896.9,52.0,0.8404,22.0,4.1
scope_20260424_115654,sweep_1535,1897.0,53.0,0.8124,22.0,4.1
scope_20260424_115654,sweep_1536,1902.6,53.0,0.8136,22.0,4.1
scope_20260424_115654,sweep_1537,1896.9,53.0,0.8124,22.0,4.1
scope_20260424_115654,sweep_1538,1902.8,54.0,0.7869,22.0,4.1
scope_20260424_115654,sweep_1539,1897.0,54.0,0.7857,22.0,4.1
scope_20260424_115654,sweep_154,1332.2,44.0,0.9401,22.0,4.1
scope_20260424_115654,sweep_1540,1896.9,54.0,0.7857,22.0,4.1
scope_20260424_115654,sweep_1541,1902.8,54.0,0.7869,22.0,4.1
scope_20260424_115654,sweep_1542,1902.6,55.0,0.7613,22.0,4.1
scope_20260424_115654,sweep_1543,1897.2,55.0,0.7602,22.0,4.1
scope_20260424_115654,sweep_1544,2109.0,55.0,0.8015,22.0,4.1
scope_20260424_115654,sweep_1545,2081.0,55.0,0.7962,22.0,4.1
scope_20260424_115654,sweep_1546,2087.6,55.0,0.7974,22.0,4.1
scope_20260424_115654,sweep_1547,2081.0,55.0,0.7962,22.0,4.1
scope_20260424_115654,sweep_1548,2081.0,55.0,0.7962,22.0,4.1
scope_20260424_115654,sweep_1549,2087.9,55.0,0.7975,22.0,4.1
scope_20260424_115654,sweep_155,1332.2,44.0,0.9401,22.0,4.1
scope_20260424_115654,sweep_1550,2087.8,55.0,0.7975,22.0,4.1
scope_20260424_115654,sweep_1551,2087.8,55.0,0.7975,22.0,4.1
scope_20260424_115654,sweep_1552,2087.8,55.0,0.7975,22.0,4.1
scope_20260424_115654,sweep_1553,2081.1,55.0,0.7962,22.0,4.1
scope_20260424_115654,sweep_1554,2080.9,55.0,0.7962,22.0,4.1
scope_20260424_115654,sweep_1555,2270.6,54.0,0.8596,22.0,4.1
scope_20260424_115654,sweep_1556,2270.8,54.0,0.8596,22.0,4.1
scope_20260424_115654,sweep_1557,2270.7,54.0,0.8596,22.0,4.1
scope_20260424_115654,sweep_1558,2270.6,54.0,0.8596,22.0,4.1
scope_20260424_115654,sweep_1559,2278.9,54.0,0.8611,22.0,4.1
scope_20260424_115654,sweep_156,1332.2,44.0,0.9401,22.0,4.1
scope_20260424_115654,sweep_1560,2270.8,54.0,0.8596,22.0,4.1
scope_20260424_115654,sweep_1561,2270.7,54.0,0.8596,22.0,4.1
scope_20260424_115654,sweep_1562,2278.9,53.0,0.8904,22.0,4.1
scope_20260424_115654,sweep_1563,2278.9,53.0,0.8904,22.0,4.1
scope_20260424_115654,sweep_1564,2270.8,53.0,0.8889,22.0,4.1
scope_20260424_115654,sweep_1565,2270.8,53.0,0.8889,22.0,4.1
scope_20260424_115654,sweep_1566,2458.9,53.0,0.925,22.0,4.1
scope_20260424_115654,sweep_1567,2459.3,53.0,0.925,22.0,4.1
scope_20260424_115654,sweep_1568,2459.3,52.0,0.9569,22.0,4.1
scope_20260424_115654,sweep_1569,2459.1,52.0,0.9569,22.0,4.1
scope_20260424_115654,sweep_157,1332.3,44.0,0.9402,22.0,4.1
scope_20260424_115654,sweep_1570,2459.2,52.0,0.9569,22.0,4.1
scope_20260424_115654,sweep_1571,2459.0,52.0,0.9569,22.0,4.1
scope_20260424_115654,sweep_1572,2459.0,52.0,0.9569,22.0,4.1
scope_20260424_115654,sweep_1573,2468.8,52.0,0.9588,22.0,4.1
scope_20260424_115654,sweep_1574,2459.2,51.0,0.9904,22.0,4.1
scope_20260424_115654,sweep_1575,2468.8,51.0,0.9923,22.0,4.1
scope_20260424_115654,sweep_1576,2670.2,51.0,1.032,22.0,4.1
scope_20260424_115654,sweep_1577,2658.5,51.0,1.0297,22.0,4.1
scope_20260424_115654,sweep_1578,2658.5,51.0,1.0297,22.0,4.1
scope_20260424_115654,sweep_1579,2647.5,51.0,1.0276,22.0,4.1
scope_20260424_115654,sweep_158,1332.3,44.0,0.9402,22.0,4.1
scope_20260424_115654,sweep_1580,2647.6,50.0,1.0641,22.0,4.1
scope_20260424_115654,sweep_1581,2647.4,50.0,1.064,22.0,4.1
scope_20260424_115654,sweep_1582,2647.6,50.0,1.0641,22.0,4.1
scope_20260424_115654,sweep_1583,2647.4,50.0,1.064,22.0,4.1
scope_20260424_115654,sweep_1584,2647.6,50.0,1.0641,22.0,4.1
scope_20260424_115654,sweep_1585,2647.5,50.0,1.0641,22.0,4.1
scope_20260424_115654,sweep_1586,2647.7,49.0,1.1024,22.0,4.1
scope_20260424_115654,sweep_1587,2828.1,49.0,1.1393,22.0,4.1
scope_20260424_115654,sweep_1588,2840.9,49.0,1.1419,22.0,4.1
scope_20260424_115654,sweep_1589,2840.6,49.0,1.1418,22.0,4.1
scope_20260424_115654,sweep_159,1332.4,44.0,0.9402,22.0,4.1
scope_20260424_115654,sweep_1590,2840.8,49.0,1.1419,22.0,4.1
scope_20260424_115654,sweep_1591,2840.6,49.0,1.1418,22.0,4.1
scope_20260424_115654,sweep_1592,2840.6,49.0,1.1418,22.0,4.1
scope_20260424_115654,sweep_1593,2828.1,49.0,1.1393,22.0,4.1
scope_20260424_115654,sweep_1594,2840.5,49.0,1.1418,22.0,4.1
scope_20260424_115654,sweep_1595,2840.8,49.0,1.1419,22.0,4.1
scope_20260424_115654,sweep_1596,2828.2,50.0,1.0998,22.0,4.1
scope_20260424_115654,sweep_1597,2828.2,50.0,1.0998,22.0,4.1
scope_20260424_115654,sweep_1598,2962.8,50.0,1.1256,22.0,4.1
scope_20260424_115654,sweep_1599,2963.0,50.0,1.1257,22.0,4.1
scope_20260424_115654,sweep_160,1332.3,44.0,0.9402,22.0,4.1
scope_20260424_115654,sweep_1600,2976.6,51.0,1.0896,22.0,4.1
scope_20260424_115654,sweep_1601,2962.7,51.0,1.0871,22.0,4.1
scope_20260424_115654,sweep_1602,2962.8,51.0,1.0871,22.0,4.1
scope_20260424_115654,sweep_1603,2976.9,52.0,1.0528,22.0,4.1
scope_20260424_115654,sweep_1604,2976.9,52.0,1.0528,22.0,4.1
scope_20260424_115654,sweep_1605,2963.0,53.0,1.0153,22.0,4.1
