,skewness,crest_factor,kurtosis,mobility,complexity,dominant_frequency,spectral_mean,spectral_kurtosis,normalized_frequency_std
134,0.02524550930529736,0.0008678632575934035,0.011368647862694321,0.2281830407393636,0.020595697828868737,-0.014653980083669157,-0.246962923383633,-0.09298708484888418,0.009892930432580908
135,0.026355702361653254,0.0068079970442545,0.02648496076231532,0.31075770135687847,0.02854972077753103,-0.030427237268943304,-0.10577072108714945,-0.07412734555627963,0.0031236915570856784
136,0.004561482835242426,0.037063646457965546,0.019230279798139016,0.12060253855995913,0.009359679540097037,0.029590805800082238,-0.17102839722383611,-0.039361755821484476,0.011726279109973281
137,0.026549690541594954,-0.0005448230770324466,0.017854663150354257,0.16365079939405477,0.017508743709781952,0.06415327359676265,-0.15769619493552356,-0.03129045964613182,0.014631665396445559
138,-0.0033881287880075,-0.022511131658230724,0.016349044859820385,0.3177441450669192,0.0185279033552439,-0.01598290056576118,-0.07780610436764925,0.038843633349078845,-0.019444372473785367
139,0.04533674373353274,-0.008272934678967577,0.020342304375207863,0.13378160738975298,0.0009206437633108783,0.023732851184156103,-0.12193209703059923,-0.038279803249749715,0.016307375084985674
140,-0.02165768474264041,0.015001649781721147,-0.0027924503752548174,0.29107207572180416,-0.008618623158739845,-0.014444118565018888,0.10595347423010733,0.032972704748169074,0.00843112739113691
141,-0.0007393875390351805,0.01198064049674982,0.014237902345961248,0.32118344832675155,0.026085124660944946,-0.03444481428093388,0.006082953319171941,-0.030713811743788243,-0.06393927817452143
142,0.008771429496191698,-0.0044694556312881925,0.016915060713324256,0.31924324807516563,-0.0008063746132303995,-0.03881304694226832,-0.029332866494705814,0.01423070717766247,0.019828293101581025
143,-0.017815458084911216,0.023628047588715295,0.017861332764872243,0.3117246585074935,-0.0186788091340622,0.04001502736810322,0.1327118686892461,0.06515973967950753,0.014617894810946245
144,0.008451784343326255,0.01296549687227785,0.026005336778952087,0.27157941620863985,0.024302800513294504,0.028414915240039647,-0.11751319198889282,-0.03011310843797516,0.004844546350322336
145,-0.016508394807150693,0.007646662087109263,0.04673752864530667,0.03776343891228792,0.026320426207564234,0.1640769753221065,-0.004368328978667114,0.04056072645215797,0.03019340678549655
146,0.035641500301639505,-0.010013441381308457,0.034719743621531206,0.20665295805901943,0.029876799020120845,-0.01097233488357975,-0.016770439391244847,-0.03317451559457952,-0.02217348418112317
147,0.06277535496177346,0.02423038391525137,0.03099919364297875,0.20655581744857945,0.020193422340828136,0.025042889024149886,0.06550583221076818,-0.01996806085799235,-0.024502235899611206
148,0.04785632017569979,-0.01565653155766392,0.03247365687596764,0.26042516826220086,0.02246490640697975,-0.012713216302483605,0.1338629422132466,-0.08825042720568013,-0.09995024633848713
149,0.03582272855661891,-0.01567106254559543,0.023461702532208348,0.24118582323215088,-0.006458459499609262,-0.01390906631786873,0.03787820525659716,0.04606928407782315,0.028912105424254087
150,0.025037170783254216,0.019544857598536722,0.03406409998561411,0.07892741402055406,0.016077598516239022,0.03189496798616365,0.03480766870747837,-0.035857051925194755,0.00022777756624004817
151,0.027257932782795518,-0.012466576907575175,0.026953623894069415,0.2678102884286044,0.0030277625176197017,-0.013977726005271075,0.0682415662539249,0.041571215521899664,0.026025909198112367
152,0.023332404855257866,0.024507926579623744,0.0012405207205605732,0.386052294340257,-0.001791708951593631,-0.0009464070462331885,0.13519269695006367,0.055958649053422446,0.015287534120582216
153,0.0384907026559905,0.02424723197160129,0.10444563694949811,0.030901640162548105,0.009385562256695235,-0.007928172005127162,0.18523277211710482,0.01704701664864887,-0.0018842182794541324
154,-0.017758481107973876,0.02177996204291252,0.03803512984143418,0.0447424518580103,0.00767015559102246,0.04855200247402389,0.0909117516701512,0.010779301337292007,0.010084356148247452
155,-0.015461732914062706,0.0200021677248795,0.032326195315880095,0.2534779295808952,0.008229841125019342,-0.03393424857248547,0.2249376599285599,0.07288048245329681,0.018572815555609416
