,spectral_mean,kurtosis,dominant_frequency,crest_factor,skewness,spectral_mean^2,spectral_mean kurtosis,spectral_mean dominant_frequency,spectral_mean crest_factor,spectral_mean skewness,kurtosis^2,kurtosis dominant_frequency,kurtosis crest_factor,kurtosis skewness,dominant_frequency^2,dominant_frequency crest_factor,dominant_frequency skewness,crest_factor^2,crest_factor skewness,skewness^2
20,-0.40522117497029914,-0.6486281897485509,0.01038227973608955,1.1058103861467454,-0.03991978472276655,-0.019534448265398373,0.41533976717270327,0.00338404729705385,-0.8562772316948062,0.02215889135227809,-0.017872962269961285,0.003115979277516062,0.12362284348787504,0.0011870924398691381,-0.015483882906235515,-0.01729840512108627,0.0003936263371624212,-0.0176458221847103,0.005947011848343826,-0.0022115526958257255
21,-0.38143961033542484,-1.3052770008867591,0.01038227973608955,1.2687251484163038,-0.4283880732311674,-0.01335213177621468,0.9052732638876083,0.0032543469065185694,-0.9330248204028082,0.3255873580193866,-0.1025628746384642,0.00633419451276386,0.3257221121951764,0.023435221107570087,-0.015483882906235515,-0.02039109419483028,0.0028711801026235708,-0.024277764219795547,0.0787930770901317,0.04005818222757104
22,-0.37340648089223005,-1.7193813599666083,0.01038227973608955,1.7055079975675251,-0.02720510364753491,-0.011354755981205434,1.2056002483984167,0.003210535658520406,-1.2857062886158297,0.009465419848533028,-0.18408192395636153,0.00836370699305494,0.5992744269280036,0.0020672119103306097,-0.015483882906235515,-0.028682752521861907,0.0003125352754041162,-0.04643707499182119,0.006323084838491184,-0.0024163249744482682
23,-0.3857493458537521,-0.20297820094338848,0.011814318320377762,0.5436082619415403,-0.09342149791206113,-0.014442641923942897,0.022749411989642365,0.003478055160147305,-0.2955980162615877,0.06297619495877185,0.008460324704224443,0.0010541744415330397,-0.011015675722839019,0.000970520628926777,-0.014602438086973098,-0.007743896845301775,0.0007968300717582838,-0.0015744393878413196,0.007021245390047994,-0.0005312462635618733
24,-0.3751090664378364,-0.8704989105554765,0.01038227973608955,0.9528157672147513,0.061462795275419126,-0.011774255652852554,0.5431455204708765,0.0032198212548878143,-0.6369807938922643,-0.05893253789647146,-0.04037263902163415,0.004203360723800252,0.14722778270674075,-0.002179585467063846,-0.015483882906235515,-0.014394034886486471,-0.00025296644854765147,-0.012225668756148653,-0.009150259728393714,-0.0017670551291828446
25,-0.3597508352737156,-0.9186391564532085,0.01038227973608955,1.026243258894267,-0.3758994219502552,-0.008064769131620929,0.5476480803995009,0.0031360602151706677,-0.6602342607065347,0.2660838764130175,-0.04607856017538638,0.004439294559587016,0.1718788203204281,0.014675141504904446,-0.015483882906235515,-0.015787944180316628,0.0025364205882129395,-0.014729324868794646,0.0560502613124619,0.0302716687031374
26,-0.3753110743645573,-0.576103716536532,0.011814318320377762,0.9246673124379836,0.0435636503700092,-0.011824165239441745,0.31132681594356526,0.003415284769299683,-0.6129273232078303,-0.04512244489961161,-0.011871928575446486,0.0030705074410865584,0.08299527430429288,-0.0010161560834949066,-0.014602438086973098,-0.01572005004733534,-0.00016648062989037724,-0.011313687798509012,-0.006473846866282834,-0.0021908328734552714
27,0.1951171931122993,0.19064710360250534,0.007518202567513122,-0.1659940687270988,0.07253155417742187,0.013371843438884956,-0.09861728561429374,0.00035968267556200277,0.1440114051983669,0.022951918364735542,0.010775401915658473,-0.0008459731253903988,-0.035966829620138877,0.00047213193217101647,-0.016988657875402012,0.006316259488271143,-0.0002303016600675925,0.003624184625633046,0.0006550558953046029,-0.0014308988889738799
28,0.13693828650022072,0.18920487795301924,0.01038227973608955,-0.1549541093279014,0.06865271291137817,0.021406206833996723,-0.1190374188994257,0.0004272067794200184,0.16841102541012995,0.012300512145419079,0.01080277840728904,-0.000990214318415208,-0.03635218197764451,0.0004445860621709792,-0.015483882906235515,0.006635292018447925,-0.00029882194831244285,0.0036722255627930373,0.00047413349257307235,-0.0015551431463476588
29,0.16377384124936548,0.20440402230243265,0.007518202567513122,-0.20504113426717574,0.047522495642377774,0.01799956779428506,-0.10333363806320281,0.0004955401798173326,0.13588184235310313,0.007303140212287433,0.010501010459650094,-0.0008995577792284684,-0.034233728009389786,0.00034562321234493003,-0.016988657875402012,0.006905376490634624,-0.0001035358332767654,0.003421575648191432,0.0004288775940224423,-0.002109856613252223
30,0.2199224265606157,0.2405044090187355,0.01038227973608955,-0.3286244392298271,0.055041450175552224,0.009213870273479304,-0.06206045556589081,-2.53738450812085e-05,0.03427921363087274,0.017232364696782538,0.009666855118187068,-0.0012416317117560874,-0.02773058360873766,0.0004741215471522604,-0.015483882906235515,0.00993215919143318,-0.0002120127125487948,0.002444342699999252,0.0015624387994703373,-0.0019361174368684405
31,0.10121372180707737,0.22313665329767335,0.00608616398322491,-0.31836541688976394,0.09947836074233984,0.0251460302677153,-0.12116588862356686,0.0008390386889567818,0.1265497060930871,0.015811597205629378,0.010088790083480242,-0.0008805285955892385,-0.029208256439896753,0.0007652907703986916,-0.017611988025306086,0.008054006907820297,-0.0003026241883761877,0.0025449005271134285,0.0033073299198248278,-0.00037580935458474016
32,0.2925090715555336,0.2270549519586422,0.008950241151801335,-0.31457107528136863,0.02319914998177455,-0.005468860484390548,-0.03882971855084203,-0.00024185501319364073,-0.008791092724031647,0.0031980352010845883,0.009996939324010787,-0.0010817509455652843,-0.029120372935243936,0.00020409301255481664,-0.016279289502378485,0.009111635606547484,5.411891699078893e-06,0.0025812008639520333,0.000165389810445167,-0.0024929164356893812
33,0.3513679491170831,0.24353687243713817,0.008950241151801335,-0.3319274226870551,-0.005105526195318848,-0.020127631376300793,0.00035424920133477844,-0.0005299195604412387,-0.06735136915527118,-0.017835381850385,0.009589262007246389,-0.0011542390453534788,-0.027400572011269515,-1.4189277422195572e-05,-0.016279289502378485,0.009407308241784026,0.00016740729186234352,0.0024112183874543977,-0.000996585180766125,-0.0025944528867639797
34,0.19074739024570217,0.23125718273489182,0.008950241151801335,-0.32156495023642456,0.04333665681065422,0.014058967905703018,-0.0799291181541129,0.0002561825619031145,0.06001713958658125,0.00804091774017936,0.009896269365239132,-0.0011002325129432628,-0.028590524592349193,0.0003635099659578937,-0.016279289502378485,0.009230779190744165,-0.0001098405654081633,0.00251391662871917,0.0010227390158033993,-0.002195256352254238
35,0.08062753909049163,0.14149817604731332,0.007518202567513122,-0.02151304265174146,0.025134656840552886,0.026888620030150797,-0.14986897447090108,0.0008559371516779803,0.22245479919805364,-0.006669778718888545,0.011559701570705707,-0.0006545328525354575,-0.04042681237046723,0.00013614800818548845,-0.016988657875402012,0.0041364227245442205,9.943564270179741e-06,0.003930608017191996,-0.0007519257198735138,-0.002472448014656062
