,US_10-20kHz__mobility,US_20-100kHz__complexity,US_10-20kHz__crest_factor,US_0-10kHz__mobility,US_0-10kHz__kurtosis,US_10-20kHz__mobility^2,US_10-20kHz__mobility US_20-100kHz__complexity,US_10-20kHz__mobility US_10-20kHz__crest_factor,US_10-20kHz__mobility US_0-10kHz__mobility,US_10-20kHz__mobility US_0-10kHz__kurtosis,US_20-100kHz__complexity^2,US_20-100kHz__complexity US_10-20kHz__crest_factor,US_20-100kHz__complexity US_0-10kHz__mobility,US_20-100kHz__complexity US_0-10kHz__kurtosis,US_10-20kHz__crest_factor^2,US_10-20kHz__crest_factor US_0-10kHz__mobility,US_10-20kHz__crest_factor US_0-10kHz__kurtosis,US_0-10kHz__mobility^2,US_0-10kHz__mobility US_0-10kHz__kurtosis,US_0-10kHz__kurtosis^2
45,0.07802980168641882,0.025563895431753966,0.0032237353769519746,0.16640172307234116,0.03421303869713112,0.008747617271689526,0.016776766160193194,0.004238129642020356,-0.03598225647291204,0.0047922673267280155,0.01686103465470802,-0.012001512396591259,0.038123388924204644,-0.03180663689478276,0.019430544499177235,0.00687872908796095,-0.00943543828881766,-0.018455092440845106,0.023842258653497782,-0.009591665267793922
46,0.026158628311984053,-0.020849733718923666,0.012895088143511048,0.058362507680508,-0.008949230747585213,0.009980644784393354,0.01212438222300916,0.0017949475127376601,-0.04827830432734454,0.0035160401912461723,0.019278965166559334,-0.014303110960327351,0.02710371089765261,-0.03521673193217482,0.01623452482477619,0.0061640900033915575,-0.010726669877073913,-0.024577578590033684,0.018140498356862985,-0.010000521251567066
47,0.12929320099147276,0.004340470264882184,0.013658905848721077,0.3927329350149642,0.03991754862346804,0.0034836288449069846,0.015796080189498435,0.011705740315981391,0.025897315998140786,0.007167401253466984,0.019349256435781753,-0.012028293271585038,0.03820451774565142,-0.03414653811389391,0.015862270417666965,0.01442049710548726,-0.008086062939137792,0.023748616212592544,0.036206900661786466,-0.009383401720020796
48,0.0836281566931384,-0.029303764217010805,0.010834176617285089,0.14791883629791572,0.01850740230659395,0.008368361282340895,0.0078112481842917995,0.0065232945316132385,-0.03633979154063421,0.004139010385646424,0.018519814843029052,-0.014801158773308312,0.021948897545024076,-0.0371948948466862,0.017151401957813527,0.007936076922515007,-0.009391850842367013,-0.020145058487945622,0.020678079719119006,-0.00997901645034137
49,0.13170522899333736,0.019284100319421967,-0.0014149121311367917,0.11548327448628115,0.015119601970164251,0.0031368871240308213,0.021224710718129935,0.0035919225070971715,-0.03154310563764524,0.004564665788620931,0.01783996039678167,-0.012915599509148147,0.03277512736332688,-0.034695105901612754,0.019965403150006392,0.005889526654004619,-0.009991938660521853,-0.022469650269781788,0.01966230233593198,-0.010026782931441585
50,0.09370814208137038,0.02122342173528611,-0.005157320419890928,0.04451368362729121,-0.03602953597378555,0.007564577410569101,0.017800894964556446,0.0020122090792152316,-0.04717546713840059,0.0007367630722267996,0.017559417918534354,-0.013503268586616279,0.02808216861699955,-0.04067356275395066,0.019925328367323084,0.005701429958959482,-0.009752588493174093,-0.024707109892784917,0.018198688806769666,-0.009204634009638142
51,0.12349295383187908,-0.05147770330605783,0.0029961408422941598,0.26720579179544046,0.0008114734916420258,0.00428099799653883,-0.002621310460359203,0.005751180605136206,-0.003269726432185381,0.003036445570024711,0.014772327497233975,-0.01459028888727891,0.0031720420173333478,-0.035332970708328894,0.019471881845604316,0.0077226900890151225,-0.010110851004879856,-0.004570314513068163,0.017447101882249762,-0.010088438120380051
52,0.1258738488756455,-0.03222288038184463,-0.010060175812663979,0.2885943025249853,0.01896987360598779,0.0039599218245340165,0.0034233053997912094,-0.0009531595615719699,0.002249355166976707,0.004884667918738394,0.018171828682250372,-0.012169101495145334,0.012680989598928551,-0.03741405255291432,0.01923552634388961,0.003080427252098673,-0.010397473578550096,-0.0006097109907172381,0.023680599397098576,-0.00997151065289333
53,0.06272488014395905,0.01709202530372568,0.016456321015225196,0.10983484867459031,0.00525057166133014,0.009539645284799666,0.0140416824347545,0.005704923003902721,-0.04368683527931546,0.0033962781352643856,0.01813364575448846,-0.010461364201061757,0.032019499278017664,-0.03579772523258364,0.014349134275064818,0.007745825420782039,-0.009971745107427286,-0.02279095603484234,0.01860232934044599,-0.01009354769922986
54,0.06609678986553165,0.03902560459788734,0.023158740817687977,0.09409190695487399,0.069674543708547,0.009395936987002768,0.01677858271512986,0.00723745698982313,-0.04419865476770914,0.005579764166243289,0.014075291576340552,-0.006342344921522538,0.034011842518462426,-0.023350736967704004,0.009766424179993998,0.007837026658275882,-0.0044028194929162665,-0.0235557510310352,0.023506804998087858,-0.007713200526084596
