,AE_20-500kHz__rms,AE_20-500kHz__skewness,AE_20-500kHz__spectral_skewness,AE_500-1000kHz__crest_factor,AE_500-1000kHz__mobility,AE_500-1000kHz__rms,AE_500-1000kHz__skewness,AE_500-1000kHz__spectral_kurtosis,AE__margin_factor,AE__shape_factor,AE__spectral_skewness,US_0-10kHz__dominant_frequency,US_0-10kHz__kurtosis,US_0-10kHz__mobility,US_10-20kHz__complexity,US_10-20kHz__crest_factor,US_10-20kHz__mobility,US_10-20kHz__spectral_bandwidth,US_20-100kHz__complexity,US_20-100kHz__spectral_bandwidth,US_20-100kHz__spectral_skewness,US__complexity,US__skewness
34,0.056259255486321685,0.020638257706011288,-0.0010921687882377968,-0.013469669062003115,0.6403231887135059,0.02865627089960765,-0.01638019062333276,0.0010108430881312544,-0.003519576839020189,0.014538864360521285,0.00022467942758968087,0.007556437426263422,0.013604245250268151,-0.02597586364569246,0.005004484078626732,0.0012524974028035442,0.08343794206060555,0.0037340010784514327,0.06437135636410195,0.0059085455389141115,0.0006806513736334988,0.0025745202832641355,-0.000556124330321499
35,0.03853201193242595,0.0073157607019007365,-0.00039016384048978585,-0.02992664550284314,0.5894166052060094,0.01692139699754981,-0.00784495867062235,0.002717356888695827,-0.0010602452487483687,0.011394040361023252,-0.0006003980878276467,0.008020034588136857,-0.040105426757636495,0.07919309331027075,0.0064974351107200965,-0.0008196053684348223,0.05984717702649246,0.0021118735926447395,0.024415243251536406,0.0024944579976419186,0.0003689641122791834,0.004023756475580008,-0.0002206059426539361
36,0.04935201295291618,0.006075691492234541,0.00023501266328831812,-0.008706173169869323,0.5406154268752519,0.05931293165529092,0.0035929112733945313,0.0010791700148076464,0.00518459689475098,0.027987401039209124,0.0014311855458035928,0.0043226155139747474,0.025827797618051387,0.10064153868953797,0.0016668484753852059,0.002854126077147382,0.06456644268331892,0.0028245394061131124,0.032843209499900224,0.0012974702776165368,-0.0008593283199402717,0.004356405875306725,-0.0007841808284983865
37,0.04445515490389179,0.0021061258918793875,-0.002702994251935271,0.007610247972914348,0.5412416132848747,0.042998542742848055,0.004006886732218756,0.0018071058842654077,0.003212506425310315,0.00850218085767964,0.000877829579111112,0.007696097936765513,-0.03835045080741567,0.08128732893690364,-0.005632038344754914,0.00690224799920274,0.007620278825959098,0.004114834449012479,0.0689384589252268,0.00430653566141236,0.003130957388147656,-0.0038233293831947657,0.0014425844855627018
38,0.06208191453644588,0.02786802633995217,0.0020921891910517768,0.00985085284688281,0.37043730936308716,0.03598150248561174,0.003618682413844948,-0.0010644742212700216,0.011506064242610102,0.002629830113737305,0.0021014849475316432,-0.005968963620927972,0.02823860591073064,0.10949034723237307,0.0032576479059612537,0.0014766162154211048,0.07134170078867413,-0.0014037022688107444,0.055503294273893514,0.00026426378227819224,-0.0008606789428256245,0.0015042414139675032,-0.00016507757780823116
39,0.05326245115575275,-0.004718697968779346,-0.00048556588690770107,0.0060277493271954745,0.4009850337410455,0.06669706282286347,0.0033311674172229774,-0.0018780359622727904,0.002682504070283974,0.03240071397199361,0.004679603890010243,0.009381413647215512,0.024761995528950007,0.13051380349222744,0.0013982913203551984,0.005354668700084936,0.08054494666468964,-8.458017380934864e-06,-0.03348269534895778,-0.0011230760411172571,-0.00016681331082465806,0.0019092737971126389,-0.0009398969359776811
40,0.060368959003555794,0.011954576051757185,8.921739621655656e-05,-0.008994615498167751,0.4415139519156602,0.05370791988117779,0.0029892995654783316,-0.0018091623854607775,0.0030927735447057953,0.018260336557775734,0.0005148366892630494,0.011403283805976728,0.009172280586597277,0.11266446829202376,0.005188557580389543,0.007077124621388571,0.06135339085156744,0.0010283265918244015,0.06835020001022694,0.001185278165708885,0.0009212486640470863,0.005514006719988289,0.0038050827092811087
41,0.048270702342945886,0.008806108714555555,-0.0017704303881049353,-0.00885182343565413,0.5497153730011853,0.03017137986434408,0.00555007583580008,0.0006431710721913519,0.005399008071960419,0.0085729173768199,0.0007606769236658534,0.010012882858574467,-0.02269160054970179,0.06642517358578508,-0.005556629487553192,0.008911816847859482,0.050564378883151684,0.001532988991860497,0.05193783993979103,0.0029459849761465083,0.00037695796024211225,-0.017320135712065945,0.004627672840262675
42,0.04714224939255923,0.011560157205198278,0.00211192526180752,0.014063458749516903,0.39542876800589183,0.03924039015094978,0.005394349176934279,-0.0011812902606137992,0.006166021383461348,0.008618161512694136,0.01039013346097778,0.013108762907647616,0.017676845341210445,-0.0788180008240008,0.0005927666240169162,0.0019857051158926843,0.07109627397887752,-0.00015741996073556167,0.09187837174844175,0.004510875074213436,0.00035770995431046306,-0.0120273505709176,-0.0008484438645881074
43,0.03801098053702499,0.021384799391871257,0.0006681636839561722,0.007842391905327768,0.38890156306593066,0.05259236789004247,0.001670751671193436,-0.0016622853263253152,0.002238577562760459,0.012261343473355862,-0.00852062499548049,0.007751808338485536,0.009540590657441393,-0.05818595586261041,0.0035882591305165614,-0.008195954952646668,0.06888446786594508,0.0035403942474006144,0.0877182795274105,0.0005552295812561146,-0.0007835649241375482,-0.004604680426031055,0.005796790952061787
