,US_0-10kHz__dominant_frequency,US_0-10kHz__kurtosis,US_0-10kHz__mobility,US_10-20kHz__complexity,US_10-20kHz__crest_factor,US_10-20kHz__mobility,US_10-20kHz__spectral_bandwidth,US_20-100kHz__complexity,US_20-100kHz__spectral_bandwidth,US_20-100kHz__spectral_skewness,complexity,skewness
57,0.01016088258530053,-0.08328082374276016,0.2282594689596839,-0.0037987410909631697,-0.030448678790351232,0.061931489543616,-0.0032294417408591466,-0.007508892100748207,-0.04255826494987001,0.003264400219133931,0.027608712429748175,-0.04439792506977876
58,-0.005796530190986129,-0.1603117763370127,-0.08187293354062553,0.10156949931669991,-0.04462033708775032,0.09602309265000061,-0.005262288943319451,-0.006242675183969809,-0.028258807121929883,0.0009480414039377154,-0.014402028982826068,0.010355909836044582
59,-0.0030039829551359635,-0.016454531269111193,0.08874760851761368,0.0883960839679215,-0.11121243409348704,0.0721502630827006,-0.0033715316961707505,-0.19779420801977102,-0.009627219869883002,-0.00013268297261547865,0.020448821184295515,-0.0033183508260960434
60,-0.004998659552171796,-0.17188536364899024,0.09291030038718914,-0.004575267112369092,-0.09659377449675617,0.05558034681086982,-0.001961593807363711,-0.04461081043256067,-0.04062735992624158,0.0027564722384103395,0.02883260462509706,0.03201394454947688
61,-0.004998659552171796,-0.09621906758658025,0.29100135120524606,0.012608151029579144,-0.013613094544033187,0.026871103915340536,-0.0011413799491600733,-0.11779836916832509,0.0018793809421669971,-0.0004736367779025127,0.046650023947326175,0.03765999964042912
62,-0.0030039829551359635,-0.01436179694627891,0.1491212834762248,0.06520082486103573,-0.02891108133380434,0.0821600160456306,-0.0011546130823253077,-0.18059215972233972,-0.001346216934769847,-0.00039216801063436793,0.028500725328486073,-0.013459219045197786
63,-0.005397594871578962,-0.04010819140486127,0.17101717757572787,0.023755186716062665,0.003197740416323588,0.07179996705889541,-0.002670299495673882,0.016405004657933597,-0.027011615729172527,0.0008379691413294498,0.02351799605026874,-0.01837072471392082
64,-0.004200788913357463,-0.1928236325033955,0.027865330413374568,-0.06775449019853665,-0.021769124716609634,0.06952642576786465,-0.0011190040046969978,0.0059232025001868666,-0.030610811681254207,0.0011828283200679948,-0.0017178313950216013,0.057817104831031356
65,-0.004200788913357463,-0.12450516783597418,0.022430705966414298,0.05019488133720561,-0.08032074832726085,0.07204042507752605,-0.0028762006638212833,-0.14256530767372844,-0.019925383194951032,0.0003349441854037202,0.013118997594591047,-0.0070684772241600404
66,0.009363011946486198,-0.24280906899640337,0.0015132669134398722,-0.09801287654183372,-0.039081932487446375,0.014186632770792632,-0.0012844692936686414,-0.007922492319951683,-0.029515904469563623,0.001059539841985063,-0.021425489903819178,0.011393898329562129
67,0.028511907278030185,0.008062847235875966,0.1276369815001855,0.09412505127965907,0.04495271753586192,0.1506851461764689,-0.00040638359157500607,-0.03417303695707656,-0.00912115868816618,-0.00015556677827827033,-0.4120140108271441,0.0018963822887910521
68,0.028511907278030185,-0.0007271204816088087,0.009631868114368333,0.16575229967525246,-0.036160776577493434,0.14434369338903572,-0.00028893322497873964,-0.039099577657848716,-0.013982049110514731,3.502423391532971e-05,-0.36700398979933074,0.009934783938149928
69,-0.004998659552171796,0.02596579426651314,0.06560918321878742,0.08274211960206176,0.015701559043286788,0.1201922005302937,0.004021573836065441,-0.027461093376958335,0.01046567596893849,-0.0006634388368574251,-0.5036036394899673,0.013107775577036329
70,0.028511907278030185,0.031001862953137175,0.03354036628701223,0.11079618407063616,0.0006403620144144473,0.10556427712512563,-0.0017350152867601416,-0.03864745248881722,-0.034320418992441246,0.001598869116151504,-0.6299815371569725,0.009081486677545299
71,0.028511907278030185,-0.1652691900756432,0.3375293546673285,0.17062833847142758,-0.08179810557839969,0.12274877293356282,-0.0017796604404996196,-0.10151602857684909,-0.032173448181872295,0.0012908913520352173,-0.1596552835703966,0.06472990451383552
72,0.028511907278030185,0.024774639679054695,0.18407528740994095,0.08097994317415758,0.006793717034925753,0.16902275637068095,0.004526698526055185,-0.038933739574095114,-0.03763497250735435,0.0011725862808971395,-0.40411272515750135,0.004424491223838882
