,AE_20-500kHz__rms,AE_20-500kHz__skewness,AE_20-500kHz__spectral_skewness,AE_500-1000kHz__crest_factor,AE_500-1000kHz__mobility,AE_500-1000kHz__rms,AE_500-1000kHz__skewness,AE_500-1000kHz__spectral_kurtosis,margin_factor,shape_factor,spectral_skewness
99,0.018607103262244365,0.002026846054693346,0.006008892869598866,-0.02306940356815977,-0.22951470558746517,0.009298588412992359,0.021200600406141717,-0.0008387928640058799,-0.011390301422284197,0.01984902834590487,0.0013023141824782783
100,0.014206356379799178,-0.0011220159055265232,0.0021580290338197787,-0.015774421640604986,-0.2862228269942532,-0.00870012014331129,0.008007758564939068,0.008192532010648282,-0.015981462990549204,0.0026958485736267575,0.0011557067570376897
101,0.013830795474793779,0.0025899035560001935,0.00028744976344900465,-0.0276073744189106,-0.24142160575383287,0.0027412185744946265,0.0062297719836275755,0.002352211997103002,-0.018195386706575174,0.008352200191110267,0.0011181485695924145
102,0.02315092328493745,0.0011870474235844404,-8.08438636676998e-05,-0.0303493169779172,-0.2494900971824328,-0.004295411184951518,0.012452302604076742,0.0041628869672820585,-0.012440641057955159,0.024952095718333945,0.0021852579328892857
103,0.01875413723460673,0.0010753940038444995,0.0023889851383867866,-0.02528170433854655,-0.2716302180163675,0.003898452030365928,0.0037294449396661745,0.0008599040437375899,-0.01235917835726922,0.021557242367895777,0.000938805501869544
104,0.015625762140410195,0.0021052674837736306,-0.0009125986413231985,-0.03141966142798309,-0.2613002837914889,-0.00277826840566706,0.008846998180597908,0.0008469256191331726,-0.011818970911282778,0.005537576803707917,0.001957983791741045
105,0.016740738807683016,0.0003633566745071573,0.0006506382689327105,-0.017554127287825617,-0.2906717595428182,-0.003011430301215482,0.004887906606047636,0.001216374800853014,-0.014752226164519234,0.009460853708814759,0.0008566038365949729
106,0.02056484611569302,0.001525954858368046,-0.0003266054910875796,-0.02225840678145092,-0.2623209415515233,-0.0063376223166429005,0.010995694637968666,-0.0005043069394321272,-0.013292450851909299,0.01684805862354764,0.00028835480231085203
107,0.01352398443998909,0.0005948857062918933,0.002515001364248281,-0.0360078174114254,-0.24986387280123018,-0.006303574344657018,0.008077049170596387,0.00040472469819379333,-0.011339072053775207,0.015534801601561437,0.0015806519074458266
108,0.011957461467480609,0.0018198662756293467,0.0005029861789058784,-0.03134937173964909,-0.2441127520747062,0.002112678441582605,0.011728678723040706,0.001952366887534824,-0.012476662747745497,0.012804425278367813,0.0010232587484413306
109,0.027950268113371746,0.0007021119823908053,0.006007458870676201,0.07863051960006685,-0.3218788567645873,-0.008188502626986621,0.0021746115405472627,-0.0007885109247887126,0.01492754863845373,-0.023947071506208274,0.0011553547851072597
110,0.011808384465598207,0.0018774855716062145,-0.0006333647410132157,-0.02624471336423449,-0.2643441330590288,0.005307124227733466,0.005491664465173783,0.0007056017250837086,-0.01437161705484957,0.008100478369654749,0.0012820727561734257
111,0.013293180308796474,0.00013059739183940195,0.005343603502332071,-0.023832663074386147,-0.26124497568300714,0.006657221883407907,-0.00025837296267458137,0.002050719712423155,-0.012611558387395907,0.012095839667427057,0.0010077935898042353
112,0.025731143441151197,-0.0035178546114938538,0.00801683306458727,-0.03448907025964119,-0.2805208589689665,0.00048257374266509276,0.00011033188349518386,0.0011757736582356884,-0.011110150507096853,0.0001800684414888306,0.0006310462195638088
113,0.01605425646245755,0.007742579387531892,-0.0001283961985611119,-0.0259182272882193,-0.23808872716130433,0.0015787019071937323,0.00876042443906817,6.256523549120548e-05,0.0016844398001028503,0.006474500941345558,0.0011794569228100085
114,0.015024318060828327,0.0003401604818497626,-0.0008046511082446376,-0.021456639920460298,-0.28075161709453206,-0.002105254140500376,0.005768121337832898,-0.0016894807851392443,-0.014457297859748993,0.01007009863173194,0.003980165754079832
115,0.01597356897104753,1.9313213898537156e-06,0.010051628587976471,-0.020925946564700978,-0.2806889698718982,-0.008110499781739146,-0.006858138255050694,0.0012247354866856569,-0.014140039199441066,0.010693490034358316,0.0007602554710589213
116,0.016986634716908373,0.0014074021536528902,0.006543369555398832,-0.029528982820664403,-0.27884161048877476,0.0015913454120452639,-0.006108051044560759,0.0025682325612448815,-0.013890453306421977,0.011040532295802066,0.000964059417449784
117,0.0331457576321997,-8.485894823819247e-05,-0.0009779953041255283,-0.027851431896934096,-0.2841033227655512,-0.012698629785334923,0.0032481429237420706,-0.0006783030359435614,-0.013646387265621406,0.0005592175324153413,0.0011149326107852315
118,0.009992996161582512,-0.0034325160740229592,-2.9016816419585136e-05,-0.014036529233980412,-0.3652069166536143,-0.012515534534231456,0.006132983598127199,0.0017268101413153848,-0.0128850687638945,0.006171179822435898,0.002289747584391741
119,0.07237863351661648,-0.014714138869885797,0.00034262418238743976,-0.0010775246605706445,-0.3397296225233198,-0.013216272576230715,0.005288343812610085,0.0033979562379923304,-0.009362850352275878,0.016829897483919658,0.0004916209589980514
120,0.03734005725500192,-0.013424107963913589,1.4531776368887952e-05,-0.027966463894015924,-0.35937869437894954,-0.014979934553769905,0.003910828614625848,0.004323219966854911,-0.012766638814701407,0.008890201645801158,0.001578013213345428
121,0.03720774584761785,-0.017508344682309225,-0.0009255464664708257,-0.025015767052557154,-0.3583706305355983,-0.013803978384509304,0.002952671961846344,0.011807814462324134,-0.019889334298532412,0.008130181242323314,0.0008940005225944694
122,0.033468166878803385,-0.015129876240200103,-0.0003255908538584401,-0.02920884569473978,-0.36485468750911515,-0.012685432557866158,0.0010450951057180856,-0.00012047390194607747,-0.009205785061296467,0.008632775964585539,0.0008909741317327112
