,AE_500-1000kHz__mobility,AE__shape_factor,AE_500-1000kHz__crest_factor,US_10-20kHz__mobility,AE_500-1000kHz__rms,AE_500-1000kHz__mobility^2,AE_500-1000kHz__mobility AE__shape_factor,AE_500-1000kHz__mobility AE_500-1000kHz__crest_factor,AE_500-1000kHz__mobility US_10-20kHz__mobility,AE_500-1000kHz__mobility AE_500-1000kHz__rms,AE__shape_factor^2,AE__shape_factor AE_500-1000kHz__crest_factor,AE__shape_factor US_10-20kHz__mobility,AE__shape_factor AE_500-1000kHz__rms,AE_500-1000kHz__crest_factor^2,AE_500-1000kHz__crest_factor US_10-20kHz__mobility,AE_500-1000kHz__crest_factor AE_500-1000kHz__rms,US_10-20kHz__mobility^2,US_10-20kHz__mobility AE_500-1000kHz__rms,AE_500-1000kHz__rms^2
28,0.25468292211614174,0.004117965207302604,0.003976115822811055,0.20045725427342018,0.19078266296803087,-0.02606402705846398,0.028991874152455722,0.0004282706967026298,0.013746044400897264,-0.009493105258346495,0.0035121366427240176,0.0038280309650578085,0.018990707296357236,-0.02549126791980068,-0.02004207712447197,0.013961194820980353,0.0036672018709511946,-0.006391963840490513,0.012274826880252082,0.05945739491404992
29,0.28227311253496984,0.004273264620114316,0.0018442597286675061,0.2607524645401549,0.2046476601991317,-0.018169185608807172,0.041268082076122,-0.0026370951990673528,0.03451746833076058,-0.013450195122865358,0.004255907567269351,-0.0005568688828945369,0.029631039621907596,-0.028868563110194742,-0.05255109883675499,0.008437174734182613,0.0008437842527974906,0.01099383617913909,0.019890799175241208,0.07386502554910601
30,0.28451704773277353,-2.5823202019376e-05,0.003216108238576582,0.1839061332516463,0.21716705462881525,-0.017492536661154152,-0.05783328308987168,-0.00023364796802518062,0.013268144735456025,-0.015196684857469632,-0.0058213736329636515,-0.0043181305431091105,-0.004572580034569253,0.0056561022233868686,-0.03462281245729847,0.009856219805957592,0.003169332016468566,-0.010123604250241109,0.012387419785708903,0.08773089031029908
31,0.27882218205088455,0.006128932610217069,0.0030352061488485363,0.19522284976164808,0.21043288631280962,-0.019199655009503342,0.08239444333966597,-0.0006416408806766835,0.01569103871780534,-0.013850499494494392,0.015345245950362598,0.0048129541852518255,0.029250597744011397,-0.04507638515944575,-0.03760507813787362,0.010063096020156207,0.002746130506461746,-0.00762059335806084,0.013194678483359491,0.08017143855861177
32,0.2753603364351804,0.003904036936980761,0.0028144300674841044,0.20783794820724152,0.21058234694419017,-0.02022103168471271,0.030697225688978324,-0.0010701072175944488,0.01867199162996146,-0.013556941705977862,0.002534186640459507,0.0010752364765723992,0.01885606618062576,-0.026774119396531425,-0.04099026250561217,0.010094685230356743,0.0024085931344027204,-0.004583362967810859,0.014616265465296438,0.08033666395770252
33,0.2518012538162072,0.006389580691448612,0.00342986641524776,0.19383176724608506,0.18163464756364692,-0.026843283546700104,0.0749508046837025,-0.00047803305391468857,0.011679070325154658,-0.00825145437427657,0.017228363409138817,0.006512258463715309,0.030345873658251938,-0.040264369617860445,-0.03085686342317119,0.011375077515266735,0.0026926039933628603,-0.007939569010370373,0.010934054391018239,0.05049723426300891
34,0.2640268767958715,0.0027168902741518705,-0.005487509981195977,0.21044915897780034,0.13840114678371357,-0.023478285480178874,0.0016742664170732195,-0.014651453115562584,0.01768361211401107,-0.004223970956119115,-0.0019112358421073251,-0.01194071820463288,0.011995890284392366,-0.00979433667617365,0.034710962555465796,-0.022959230627070618,-0.007400055158780968,-0.0039221491073640835,0.00900275345920404,0.014023659340723962
35,0.2650020185990904,0.0037488404316015004,-0.004793982424296771,0.19058439086172282,0.12677937164833722,-0.023203241799304112,0.024243215325215374,-0.013560402324870926,0.012595157072790535,-0.0029388838564322847,0.0018585271357285339,-0.013760456967488862,0.015487777903306575,-0.013798370398166372,0.013248380635349616,-0.0176122655950838,-0.0062681527849387285,-0.008671867557444464,0.006703653352847036,0.005872104083104079
36,0.2606600772408552,0.007023603944773957,0.002898542932712096,0.16314231670034732,0.18890436595594018,-0.024420362971329605,0.09286293392534692,-0.0011589497320432605,0.0049088707065135274,-0.009767678736264707,0.022143749145245598,0.00563710539119538,0.02553743236278632,-0.04671520270667683,-0.039733529985170324,0.007392293412299745,0.00212343403040199,-0.014171028168512583,0.008382795705821079,0.05758226263776885
37,0.2575301853622614,0.003108601516421101,0.003798129056507051,0.09036836436023629,0.1659436939512427,-0.025285654952792985,0.00860656280577407,0.0002104178115304383,-0.01407329124882949,-0.00693330789492812,-0.0006282847056416438,0.0015461970190520605,0.0004323387399518148,-0.01509259646625636,-0.023753955552133905,0.0032827931871705204,0.0027811170239149187,-0.022786378733782104,0.0006400089396249091,0.03613909578251661
