,AE_500-1000kHz__mobility,shape_factor,AE_500-1000kHz__crest_factor,AE_500-1000kHz__rms,margin_factor,AE_500-1000kHz__mobility^2,AE_500-1000kHz__mobility shape_factor,AE_500-1000kHz__mobility AE_500-1000kHz__crest_factor,AE_500-1000kHz__mobility AE_500-1000kHz__rms,AE_500-1000kHz__mobility margin_factor,shape_factor^2,shape_factor AE_500-1000kHz__crest_factor,shape_factor AE_500-1000kHz__rms,shape_factor margin_factor,AE_500-1000kHz__crest_factor^2,AE_500-1000kHz__crest_factor AE_500-1000kHz__rms,AE_500-1000kHz__crest_factor margin_factor,AE_500-1000kHz__rms^2,AE_500-1000kHz__rms margin_factor,margin_factor^2
10,0.054785374413138306,0.22214456890935563,0.04348408501593086,0.07792553976786823,-0.1867898411582361,-0.07906225316163927,-0.18817807203266418,-0.1523979066459842,0.004369489904664907,0.094521909984047,0.014071420420540244,-0.0036156379833547645,0.03459146024845458,0.02062064259714782,-0.08940953640952125,0.028122105459077982,0.006524882372594317,-0.014544592189925138,-0.025428406321006652,0.020879309430458813
11,-0.10408499036581054,0.23569957529445548,0.0653389720924443,0.007674473142308694,-0.24789571167916705,-0.07861566888994538,-0.11346340660714063,-0.105797304871128,0.005031795161066404,0.05503351658824942,0.01916959001491873,-0.009331798140845528,0.011888616054650435,0.04953932821634493,-0.010184600946589576,0.01529731122366674,0.038313791039273945,-0.03192756450260582,-0.010320152498310848,-0.03066583313342066
12,0.2870603825691859,-0.053865156311984394,-0.05816074320359182,0.14854277928211004,0.4247233865095404,-0.0634276863300387,-0.1281325420855837,-0.05438310839970557,0.00036202488643184515,-0.05515860784716174,-0.026359313493478188,0.004475541560093957,-0.0013348263377160443,-0.023530527069567677,-0.0681011892227695,-0.02128023972292369,0.05462714133319486,0.030159025292704388,0.0633280108977403,-0.22081240737598334
13,0.25116467096036793,0.14600636227892752,-0.07786742619958949,0.1164570409506218,0.5254696256473695,-0.06710757039829587,-0.2372923083511407,-0.0379270273134398,0.0017622229258437178,-0.0681962527526318,-0.009149393762588685,0.017748853669330107,0.03434653929810285,-0.18475909508267846,0.010284370515209518,-0.02376542145932099,0.11242607370362771,0.006463262823970769,0.061877891500575995,-0.3927878061121788
14,0.22706176309096193,0.2130446296570519,0.04701656530844773,0.0905965918912049,-0.20257369465460714,-0.06931925037489614,-0.26227184952472926,-0.19697642214273273,0.002678424897092667,0.1352708597399209,0.010812329988002753,-0.003950390038434775,0.037523913500301195,0.023392480765149274,-0.07861381163862523,0.031952177076129226,0.012108691755210814,-0.008533136329261599,-0.029943395017292283,0.008882507554206432
15,0.2783273487759267,0.17146516316948507,-0.05401253116264675,0.14045957893294356,0.5020744829970323,-0.06436548752886892,-0.2604358614206205,-0.06275868310379475,0.0007320292557221919,-0.07575022409666671,-0.002408073398497526,0.015447802158226574,0.04472938422239083,-0.19934925933223016,-0.08152860297060509,-0.017034090255967707,0.06262991960684522,0.023658383933590956,0.0720705218601105,-0.34951908941145937
16,0.19360967980841676,0.200118530653012,0.04620592804101029,0.10065359597233854,-0.16028220053666115,-0.07204365020285687,-0.24225557727403935,-0.18772102901833954,0.00277778994887333,0.11806036427677043,0.006408700117789402,-0.0031582676107646808,0.03878760797105742,0.004359502166741636,-0.08115973564844035,0.033720182304869215,0.003596361517250938,-0.0031361643968578425,-0.027445143427012653,0.03896226644653325
17,0.1952981852229509,0.2212501037751899,0.07494678480812611,0.07679008609975109,-0.24587223928322288,-0.07191575009780371,-0.2518150613321011,-0.21821596184927658,0.0032660552400002236,0.1378193237784269,0.013745252644241071,-0.010483199660668187,0.034121186169634395,0.04261188777984616,0.03403021357779789,0.038164211146065115,0.04696992633190366,-0.015040367206447159,-0.030477170399112616,-0.028738776482067217
18,0.17905425508836664,0.22744142102232184,0.07451570133764042,0.0656053489878963,-0.2525669638232376,-0.0731038009007009,-0.2468418037291169,-0.211475306343207,0.0036134015600496642,0.13474248750052467,0.016028930095778163,-0.010853463661003478,0.031085713481565868,0.047825621926584336,0.031923550427767296,0.03440748775378368,0.04850660748443006,-0.01954678118212321,-0.027727631678176948,-0.03517210191753531
19,0.49804311071361324,-0.036257703753333016,0.07671078075490934,0.11574697222292585,0.121962983298303,-0.03246080620924642,-0.12701485313846017,-0.3405613164238055,-0.0011325320331884102,0.018467840559520738,-0.02738814641571427,0.009007005794876314,0.0037261759264731603,-0.049436150781649126,0.04277092032301118,0.05168695746525077,-0.061392504760789716,0.00600261176010065,0.007417334438987148,0.07100946767560877
20,0.506701472496192,-0.11559212165523806,0.08922931748114422,0.10758861822663378,0.12975173632530784,-0.030849051534138024,-0.04440142654382589,-0.3763413847750636,-0.0008080582704372193,0.013076753335258732,-0.01886909304785629,0.01641712236908104,-0.008295235316197143,-0.03367974587569677,0.11035267606896033,0.054647803645313124,-0.06920480386506057,0.0009079980432590012,0.007368373931096721,0.06773338974788842
21,0.501710488756917,0.0677764941642636,0.0849974342548604,0.12702135877042459,-0.040762801047308686,-0.031781404891082464,-0.23348922074468723,-0.363220371969846,-0.0017598195253446696,0.10842348145895676,-0.023431627634098513,0.00037383067170771155,0.02232769075990225,-0.0479703198183743,0.08641783744057355,0.059852151231267685,-0.01109780482686394,0.01364280518555873,-0.015048807746818783,0.08835229810112519
22,0.4848071501115039,-0.1277686788020354,0.07056021427555814,0.1258975467150079,0.12996669038466124,-0.03487272945004968,-0.036971463266120025,-0.320071337338802,-0.0014849663260744633,0.015730880195081908,-0.016677917272858722,0.015367349854830367,-0.01328671466049734,-0.03127424487219189,0.013132219592869582,0.05180969161910269,-0.061088666424581856,0.012850018003508152,0.009850770986533978,0.06763980798351961
23,0.45746892160707203,0.05922726629061557,-0.05793589715008235,0.10082660672072007,0.18436658263915984,-0.039655585072675865,-0.21882177978004216,-0.009341896774395153,5.3261097788899086e-05,-0.008443703137400897,-0.024404112092947194,0.010325920741227138,0.01826273591595029,-0.07366353064130703,-0.06885638795976118,-0.010530580814580007,0.006173190415693534,-0.0030384754565106913,0.01285454434614729,0.03848461458076313
24,0.48088153387181376,-0.20708196669748632,0.08767060173783432,0.10453892669686791,0.17694182213676993,-0.0355759974224587,0.040162128566299346,-0.36064232780329014,-0.0003727380941406875,-0.008816644203042807,0.00334887788505515,0.02427869844481894,-0.02167372331141004,-0.0004992230369657007,0.10140745829032595,0.052790276482878644,-0.08455832214166874,-0.0009028659945755249,0.012681244761655238,0.043106208712305104
25,0.5088876893463993,0.053003250336382965,0.08388273202371992,0.127967401778081,-0.09803233914835167,-0.030437836810020137,-0.21920954864217243,-0.36347933325427967,-0.0019022939945865824,0.1410783052271508,-0.025039184955396834,0.0016966434726340075,0.019704641352721958,-0.04348062443795578,0.0802983181540472,0.05960019804961575,0.007342287123944883,0.014315546273759453,-0.023569344080187335,0.0712520713236754
26,0.5014034096304046,0.034941767560512337,0.07857937420489296,0.11664606768464626,-0.04847254304490057,-0.031838477922259606,-0.1997939508625145,-0.34667629536816674,-0.0012187364919268987,0.11268621320436313,-0.026534265890650114,0.003433811768793427,0.01568206608240285,-0.05025278990936914,0.05224067698258536,0.0529021725278153,-0.009985683562462095,0.00658635752876427,-0.015472630745430323,0.08675393817804883
27,0.4984684516514431,0.060667178279224646,0.08665919352390777,0.11671652907187643,-0.042807734367876146,-0.03238225674628605,-0.22575759928802613,-0.3660220391173601,-0.0011874602859481029,0.10937018658232879,-0.02424843829587452,0.0008694493367402171,0.020021657733843668,-0.048351405757939725,0.09568386301988463,0.056891009238278924,-0.010087469772057602,0.00663229221757879,-0.014712445926131816,0.087949683567322
28,0.49133076712642104,-0.24607848787909564,-0.06237230756258776,0.17191090862835337,0.176462227674832,-0.03369181329918759,0.08345839736241416,0.010797483909512639,-0.0039043166857569557,-0.0104056435562063,0.01685426389775018,-0.006451028044486196,-0.0502456646267521,0.00990644627191679,-0.05337550527082568,-0.029522175730750302,0.007302345963709166,0.050963866548999426,0.025210407110292276,0.0433977539055548
29,0.544557380481615,-0.25535876169137733,-0.02893042862630176,0.18440441424907927,0.08770477138094837,-0.02348650145110358,0.11879770083790794,-0.06648597066997959,-0.005531785418550903,0.0335736747327901,0.020423518945878943,0.00093843984373311,-0.05690262818054498,-0.02363255129072032,-0.13995263243069656,-0.006792739496357787,-0.021353721583097767,0.06331335757587193,0.008747421110664367,0.0827661286095917
